CUSTOMER_NO,LOYALTY PROGRAM,AGE,CUSTOMER_TYPE,GENDER
62372046,1,4,1,0
62373513,0,2,1,0
62374665,0,3,1,0
62377098,1,2,2,0
62377677,0,3,1,0
62377974,0,2,2,1
62379813,0,4,2,0
62381133,0,3,3,0
62381964,1,3,2,0
62384802,0,2,2,0
62385903,1,2,2,1
62386122,0,3,1,0
62387124,0,3,1,0
62390130,1,2,2,1
62393646,0,2,2,0
62397609,1,3,1,1
62401809,1,3,1,1
62405679,0,2,2,0
62411256,0,2,1,1
62411337,1,2,2,0
62415900,0,4,1,1
62418108,0,2,2,0
62419209,0,4,1,0
62419707,0,4,1,0
62421081,0,3,2,0
62421903,0,2,2,0
62423169,1,2,1,1
62423967,1,3,1,0
62425656,1,3,2,0
62429712,1,4,1,0
62430936,0,2,1,0
62432106,0,3,1,0
62434074,1,3,1,0
62434236,1,3,3,0
62435817,1,3,1,0
62436900,0,1,2,0
62439069,0,2,3,0
62440305,1,4,1,0
62442486,0,4,1,0
62444634,0,3,1,0
62448444,0,2,2,0
62449647,1,2,2,0
62452698,0,3,1,0
62452860,1,4,2,0
62453034,1,3,2,0
62453154,0,4,1,1
62453778,1,2,1,0
62455449,1,3,2,0
62456172,0,3,1,0
62458533,0,3,1,0
62462445,0,2,3,0
62465271,1,3,1,0
62468853,1,2,2,0
62471265,0,2,2,0
62472999,1,4,1,1
62476941,0,2,3,0
62478795,1,4,1,0
62478915,0,2,2,0
62480205,0,3,1,0
62480685,1,3,3,0
62483289,0,4,1,0
62483319,1,4,3,0
62483439,1,2,1,0
62488191,0,2,2,0
62488197,1,4,1,0
62490198,1,2,3,0
62491512,0,2,2,1
62493498,0,3,1,1
62498373,1,4,1,0
62498703,1,4,1,1
62502744,1,3,2,0
62505621,1,2,1,0
62507121,0,2,2,0
62508150,0,4,1,0
62509167,0,4,1,1
62509563,0,3,2,0
62510115,0,4,1,0
62510292,1,4,1,1
62510904,1,3,1,1
62512005,1,4,1,0
62512599,1,2,2,1
62512893,1,3,1,0
62513301,1,3,1,0
62513583,1,3,1,0
62514756,1,3,2,0
62515077,1,3,1,1
62516931,0,3,1,0
62518524,0,4,1,0
62519883,1,2,1,0
62520441,0,2,2,0
62520612,1,3,2,0
62523189,0,3,1,0
62523795,0,2,3,0
62525643,1,4,1,0
62526435,1,3,2,1
62526636,0,2,1,0
62528157,1,3,3,1
62528724,0,3,2,1
62535090,0,2,2,0
62538015,0,2,2,0
62540598,1,4,1,1
62541048,1,3,1,1
62541612,0,3,4,0
62544048,0,3,1,1
62548752,0,2,1,0
62549694,0,2,2,0
62550108,0,3,1,0
62550720,1,4,1,0
62550864,1,2,2,0
62551932,1,2,1,0
62551980,0,4,1,0
62557002,0,2,2,1
62557584,0,4,1,1
62558502,0,3,2,0
62562354,0,4,1,1
62562474,1,3,1,1
62562657,0,4,1,0
62563905,1,3,4,1
62563950,1,3,1,0
62567631,1,4,2,0
62567913,0,4,2,0
62572002,1,3,2,1
62573409,0,2,0,0
62573697,1,2,1,0
62574417,0,2,1,0
62575728,1,4,1,1
62579259,0,1,1,1
62582463,0,2,3,1
62582616,0,2,2,0
62584785,0,3,1,0
62585703,0,3,2,0
62585919,0,3,1,0
62586276,1,4,1,0
62588529,0,3,3,1
62590218,1,2,2,0
62591160,0,2,4,1
62591406,0,2,1,0
62592048,1,3,1,0
62593941,1,2,1,1
62594016,0,4,1,0
62596908,0,2,2,0
62597586,1,3,1,1
62598948,0,3,2,0
62599722,0,4,1,0
62603049,1,2,2,0
62605572,1,4,1,0
62610633,1,4,1,0
62611701,1,2,2,0
62613141,1,3,1,0
62613858,1,4,2,1
62616030,0,2,2,0
62619996,1,2,2,1
62620782,1,2,1,1
62620890,0,3,1,0
62621283,0,2,2,1
62622693,0,3,1,0
62623458,0,2,1,0
62625285,1,3,1,1
62628909,1,4,2,0
62629383,1,3,1,0
62630400,1,4,1,0
62630454,1,2,2,1
62630814,1,3,1,0
62633202,0,3,1,0
62633856,0,4,1,1
62636574,0,3,2,0
62637762,1,3,1,0
62638185,1,3,1,0
62642442,0,4,1,1
62643252,1,2,1,0
62643687,1,3,2,1
62644155,1,3,1,0
62647728,0,2,1,0
62648367,0,3,1,0
62648877,0,2,2,0
62649408,0,2,3,0
62650845,0,3,2,0
62651478,1,3,2,0
62654685,0,2,1,1
62654688,1,3,1,0
62658093,0,4,1,0
62658810,0,4,2,1
62659053,0,4,1,1
62660535,0,2,1,0
62660916,1,3,1,0
62662602,1,4,1,1
62665302,1,4,1,1
62665560,1,2,3,1
62666112,1,2,1,0
62668812,0,3,1,0
62668977,1,3,3,0
62669265,1,2,1,0
62670321,1,3,1,1
62671266,0,4,1,0
62674044,0,3,1,0
62677296,0,2,3,0
62683620,0,4,1,0
62683704,0,2,1,0
62686989,0,2,2,0
62687859,0,2,1,0
62689755,0,2,2,0
62689770,0,4,1,0
62691552,0,2,2,0
62692122,1,2,2,0
62692422,1,3,1,0
62693820,0,3,1,0
62694579,1,2,1,0
62695797,0,4,1,1
62699358,1,2,1,1
62700444,1,3,1,0
62701941,1,2,3,1
62702097,0,3,3,0
62703603,1,4,1,0
62704350,0,2,2,1
62704794,1,2,2,1
62710569,0,3,3,1
62711910,0,3,1,0
62712213,1,2,2,0
62712264,1,2,2,0
62713662,0,2,2,0
62714040,0,2,2,0
62715084,0,4,2,0
62715837,1,4,1,0
62717124,1,4,1,0
62721399,0,2,2,0
62722494,0,3,3,0
62722692,0,3,1,0
62723469,0,2,2,0
62725146,0,4,1,0
62725320,1,2,1,1
62725728,0,3,1,0
62726745,0,3,2,0
62726916,1,3,2,1
62731833,0,2,1,0
62733366,1,3,1,0
62734377,1,1,3,1
62734380,1,4,1,0
62734713,0,3,1,1
62738403,0,4,2,0
62739249,0,2,2,0
62740248,0,2,3,0
62743083,0,2,1,0
62747505,0,4,1,0
62747826,0,2,2,0
62749662,0,2,1,0
62750628,0,2,2,0
62750682,1,3,2,0
62754687,0,3,1,0
62755659,0,2,1,0
62764677,1,2,1,0
62765127,0,2,2,0
62767845,0,2,2,1
62770560,1,4,1,0
62770734,0,1,1,1
62771187,0,2,2,0
62773329,0,2,2,0
62775351,0,4,1,1
62776071,0,2,2,1
62776167,1,2,1,0
62778045,0,2,1,1
62780205,1,4,1,1
62785770,0,4,1,1
62786871,0,3,3,1
62787537,0,2,1,0
62788353,1,3,1,1
62788485,0,2,1,1
62790057,0,3,1,0
62790135,0,4,2,1
62793450,0,3,2,0
62798868,0,4,1,0
62798895,0,2,1,0
62806257,0,2,1,1
62807025,0,2,1,1
62807418,1,3,1,1
62810448,0,4,1,0
62813055,0,1,3,1
62813904,0,3,2,1
62814945,1,4,2,1
62815623,0,2,2,0
62815770,1,3,2,0
62815977,0,2,1,1
62816541,0,3,1,0
62821587,1,2,1,1
62822229,1,1,3,0
62822568,0,2,2,0
62823660,0,2,2,0
62827809,1,3,2,0
62828172,0,2,2,1
62828544,0,3,1,1
62832567,1,3,1,0
62833350,1,3,1,1
62834589,0,2,4,0
62835762,1,1,2,0
62836278,0,2,2,0
62840379,0,3,1,0
62840565,1,2,2,0
62845212,0,2,0,1
62846313,0,4,1,0
62847249,0,1,1,0
62848833,1,2,2,0
62849502,1,2,1,0
62852427,0,3,1,0
62853228,1,3,2,1
62856585,0,3,1,0
62857647,0,2,2,0
62858982,0,3,1,0
62859264,0,4,1,1
62860887,1,2,2,0
62861619,0,2,1,0
62865732,1,1,1,1
62865897,1,3,1,0
62869203,0,3,1,0
62869980,0,2,2,0
62871879,1,3,1,1
62872833,0,2,2,0
62877009,0,2,2,0
62877729,1,2,1,0
62882619,1,2,1,1
62884752,0,2,2,0
62885274,0,2,1,0
62885313,0,3,1,1
62885376,0,3,3,0
62887299,1,4,1,1
62893968,1,4,2,1
62897982,1,3,2,0
62898141,0,2,1,0
62898594,1,4,1,1
62899233,0,2,1,1
62900859,1,3,1,1
62901696,0,3,1,0
62903241,0,3,1,0
62905212,1,2,2,0
62907219,0,3,3,0
62907612,0,2,1,0
62908158,0,3,1,0
62911476,1,4,1,0
62911848,1,3,2,1
62912151,0,3,1,0
62912472,0,3,3,1
62914257,0,3,1,1
62916609,1,2,1,0
62921631,0,3,2,0
62922075,1,3,1,1
62923086,1,3,1,1
62923824,1,4,1,1
62925294,0,4,1,0
62930109,0,3,1,0
62930646,1,2,2,0
62931663,1,4,2,0
62932062,1,3,1,0
62933331,0,2,2,0
62933559,0,2,2,1
62934195,1,4,1,0
62935680,0,2,2,0
62936118,0,3,3,1
62939649,0,3,3,1
62943375,1,2,3,1
62945493,0,2,1,1
62948103,1,4,1,1
62949099,1,4,1,0
62950041,0,2,2,0
62950800,0,3,3,1
62951298,0,3,1,0
62952666,1,2,2,0
62957757,0,4,1,1
62961531,0,2,2,0
62963067,0,2,3,0
62963295,1,1,1,0
62964594,1,2,1,1
62965923,0,4,1,0
62966895,1,3,1,1
62970093,0,3,2,0
62970285,0,2,3,0
62971227,0,4,1,0
62974032,0,2,1,0
62974194,0,1,1,0
62974584,0,2,4,0
62975115,1,2,3,0
62975457,1,3,2,0
62976264,0,2,2,1
62982624,0,3,3,0
62984811,0,2,2,1
62985753,0,3,1,0
62986851,0,4,1,0
62987604,0,3,1,1
62990223,0,2,1,0
62992239,0,3,2,0
62992395,0,3,1,1
62993175,0,3,2,0
62994219,1,3,1,0
62995701,0,2,1,1
63000444,0,2,3,1
63001641,0,2,2,1
63005763,0,2,2,0
63005841,0,2,2,0
63008529,0,2,2,1
63010629,0,3,1,0
63013296,0,2,1,0
63013611,0,4,1,1
63015615,0,2,2,0
63017622,0,4,1,1
63020142,1,2,1,1
63025569,1,2,1,1
63026259,0,2,3,0
63027870,0,3,1,1
63033819,0,2,1,1
63034236,0,4,1,0
63035748,1,3,2,0
63036414,0,2,1,0
63038280,0,2,1,0
63043146,1,4,2,1
63043419,1,3,3,0
63044814,0,2,2,1
63047385,0,3,1,0
63047553,1,1,1,0
63048477,0,2,1,0
63050976,0,2,2,1
63053937,1,3,1,1
63054165,0,3,1,1
63054984,0,2,3,0
63057141,0,3,2,0
63057828,1,1,3,1
63061746,0,3,2,0
63064275,1,2,1,1
63064719,0,4,1,1
63065733,0,3,3,0
63067794,1,2,2,1
63070983,0,3,2,1
63071028,0,4,2,0
63071928,0,3,1,0
63071952,0,2,1,0
63072033,1,3,2,1
63072300,1,2,1,0
63072402,0,2,3,0
63076197,0,3,1,0
63077265,1,2,1,1
63080787,1,3,1,0
63084201,0,1,3,0
63084561,1,3,1,1
63084897,1,2,3,1
63085401,1,3,1,1
63093537,0,3,3,0
63093723,0,4,1,1
63094587,1,4,1,0
63095265,1,2,1,0
63097176,1,2,1,1
63103968,0,3,2,0
63107631,0,4,1,1
63109569,0,2,2,0
63111972,0,3,2,0
63112137,1,2,3,0
63114384,0,4,1,1
63116646,1,3,2,0
63117387,1,3,1,0
63117759,0,3,2,0
63117903,0,4,1,0
63122706,0,2,2,1
63122733,0,4,1,0
63123039,1,2,1,1
63123924,1,3,1,0
63124008,0,3,1,0
63126639,1,2,1,0
63126783,0,2,1,0
63128598,1,4,1,0
63128625,0,3,2,1
63128955,0,2,2,1
63129291,0,4,1,0
63130002,1,3,2,0
63131922,0,1,3,1
63134451,1,4,1,0
63136341,0,3,4,1
63137433,0,3,2,1
63139968,0,3,1,0
63141447,1,3,2,1
63145782,1,3,2,0
63145797,0,4,1,0
63148284,0,3,1,1
63150312,0,2,2,0
63151668,0,3,1,1
63151770,0,2,2,0
63152613,0,2,3,0
63154098,0,2,2,0
63155913,0,3,1,1
63157872,1,2,2,0
63166251,0,4,1,0
63167103,1,4,1,1
63168501,0,3,1,0
63168714,1,3,1,1
63169344,0,3,1,0
63175311,1,3,1,0
63179541,0,2,2,1
63180858,0,4,2,0
63182835,0,4,1,0
63183105,0,2,1,0
63184707,0,3,1,1
63186312,0,4,1,0
63186957,0,2,1,0
63187662,0,4,1,1
63189054,0,1,1,0
63189747,0,3,1,1
63190635,0,3,1,0
63192609,1,3,2,1
63195534,0,2,1,0
63195684,0,3,1,0
63196110,0,4,1,1
63197634,1,2,1,1
63199428,0,2,1,0
63199602,1,2,1,0
63200484,0,3,1,1
63201315,0,3,3,1
63204894,0,4,1,0
63205314,1,3,2,0
63205476,0,3,1,0
63207264,1,3,3,1
63208737,0,2,1,0
63210345,0,2,2,1
63211524,1,3,1,1
63212298,1,2,2,1
63213486,0,3,2,0
63214389,0,4,1,1
63217452,0,3,2,0
63218580,0,3,3,1
63221178,1,2,1,0
63222195,1,4,1,1
63222675,1,2,1,0
63226548,0,3,1,0
63230196,1,3,1,0
63230436,0,2,1,0
63230892,1,3,1,0
63231474,0,2,2,0
63232584,1,3,2,0
63233370,1,2,2,0
63235476,1,3,2,0
63235629,1,3,1,0
63242718,1,4,1,1
63243243,0,2,3,0
63244074,0,2,2,0
63246108,0,3,1,0
63249015,1,2,1,0
63251367,0,4,1,0
63253560,0,2,1,1
63253755,1,4,1,0
63254541,0,2,2,1
63254838,0,3,1,1
63258312,0,2,3,1
63263082,1,3,1,0
63265038,1,3,1,0
63266166,1,4,1,0
63267117,1,3,1,1
63268434,1,3,1,0
63268905,0,4,1,0
63268926,0,3,1,0
63268953,1,2,2,0
63269475,0,3,1,0
63270348,0,3,1,0
63270870,1,4,1,0
63271386,0,2,2,0
63272862,0,3,1,1
63274161,0,3,1,0
63276708,0,3,3,0
63277404,0,3,2,1
63278919,1,4,1,0
63279372,1,2,1,1
63280014,0,2,3,0
63282990,1,3,2,0
63286419,0,3,2,0
63287388,1,2,2,0
63290934,0,2,1,1
63291762,0,3,1,0
63292170,1,3,2,0
63293625,0,2,1,1
63295380,0,4,1,0
63297246,0,2,2,1
63297354,0,2,1,1
63300270,1,4,2,0
63300996,0,3,1,0
63303042,1,3,2,1
63303621,0,2,1,0
63307311,1,3,1,1
63308727,1,4,1,0
63309087,0,3,1,0
63313377,1,2,3,0
63313887,0,3,1,1
63315885,0,1,3,1
63317490,0,3,1,0
63318762,0,2,2,0
63322590,0,4,1,1
63324429,1,3,1,1
63328626,0,3,3,0
63332136,0,3,1,1
63332931,0,2,2,0
63333174,0,2,1,1
63339453,0,2,3,0
63341094,0,2,1,0
63342894,1,3,1,0
63343491,0,4,2,0
63344043,1,4,1,0
63345399,1,4,2,0
63345768,0,2,2,0
63347424,0,2,3,0
63349665,0,3,2,1
63358572,0,2,1,0
63362652,0,2,1,0
63364470,0,3,3,0
63366453,1,3,2,1
63370044,0,1,3,0
63374238,1,3,1,0
63374625,0,2,3,0
63377877,1,4,1,1
63379329,0,3,1,1
63379344,1,3,1,0
63380406,0,3,2,0
63381366,1,3,1,0
63382884,0,4,2,1
63383964,0,2,1,0
63385662,0,1,1,1
63387198,0,2,3,1
63387282,1,3,3,0
63387336,0,4,1,0
63389142,0,2,1,0
63395436,0,3,1,0
63396996,1,2,1,0
63403800,0,3,1,0
63404454,1,3,1,0
63405060,1,4,2,1
63408534,0,2,2,0
63412536,0,3,2,1
63413034,1,3,1,1
63417390,1,3,1,0
63419043,0,3,1,0
63419409,0,2,3,0
63419934,1,3,1,0
63420615,0,3,1,1
63424353,0,4,1,1
63424455,0,2,2,0
63424503,0,3,1,0
63424746,1,2,1,0
63427320,0,3,1,0
63427869,0,2,1,0
63429408,0,3,1,1
63430458,0,3,2,0
63430473,0,2,1,0
63431109,0,2,2,1
63432363,0,4,3,0
63435960,0,4,2,0
63438261,0,2,1,0
63438636,0,2,1,0
63439365,0,2,1,1
63443364,0,2,2,0
63443403,1,4,1,0
63444225,0,2,3,0
63446250,0,3,1,0
63448287,1,2,3,0
63450129,1,3,1,1
63450273,1,4,1,1
63450612,0,3,2,0
63451053,0,3,3,1
63458136,0,2,3,0
63458292,0,2,1,0
63463086,0,4,1,0
63465705,0,4,1,0
63472038,1,3,1,0
63472134,0,2,1,0
63473184,0,2,4,0
63473787,0,3,1,1
63478407,1,3,2,0
63478905,0,3,2,0
63480372,1,3,2,0
63482424,0,3,1,0
63483933,1,1,2,0
63485505,1,4,1,0
63486456,0,3,2,1
63487035,1,4,1,0
63487407,1,2,3,0
63487659,0,2,1,0
63488259,1,4,1,0
63488352,1,2,1,0
63489171,0,3,2,0
63489375,0,3,1,0
63489573,0,4,2,1
63491190,0,2,1,0
63491661,0,2,1,1
63491676,1,4,1,0
63491964,1,2,3,0
63494070,1,3,2,0
63496461,0,2,1,0
63500202,0,2,2,0
63502863,0,2,1,1
63503628,0,4,2,0
63506664,0,2,2,0
63508323,0,2,2,0
63509586,1,3,2,1
63512103,0,3,3,1
63513087,0,3,2,0
63513105,0,2,3,0
63513348,1,2,2,0
63515496,0,2,1,1
63519933,1,2,3,0
63521727,0,3,2,0
63522726,0,2,2,0
63523485,1,4,3,0
63527103,0,2,2,0
63527685,0,3,1,1
63528879,0,3,3,1
63529530,1,4,1,0
63530898,0,4,1,1
63531087,0,3,2,0
63531099,0,3,2,1
63534357,1,4,1,0
63536238,0,2,1,0
63537114,0,3,2,1
63538521,1,3,2,0
63540318,1,2,1,0
63541809,0,2,2,0
63544473,1,4,1,0
63544869,1,2,1,0
63548886,1,4,1,1
63550704,0,1,2,0
63553557,1,2,1,0
63557826,1,2,1,1
63558921,1,3,1,0
63560907,1,3,1,0
63564546,1,3,1,1
63564900,0,2,1,1
63566790,0,3,2,1
63567015,1,3,1,0
63567147,0,3,1,1
63567222,1,3,1,0
63567384,0,1,1,0
63569808,1,3,1,0
63571392,0,2,2,0
63576315,0,4,1,1
63578949,1,2,1,1
63579540,1,2,1,0
63580248,0,1,2,0
63581694,0,2,0,1
63582024,0,3,2,1
63582609,1,3,2,0
63583104,0,3,1,1
63583185,0,2,2,0
63583215,0,3,1,0
63583302,1,3,1,1
63584799,0,2,1,0
63586191,1,3,1,1
63587409,0,2,2,0
63587598,1,2,2,0
63587790,0,4,2,1
63590346,1,3,2,0
63592221,1,2,3,1
63593811,1,4,2,0
63594708,0,3,2,0
63594987,1,2,2,0
63596130,0,3,2,1
63597162,0,3,1,0
63600771,0,2,2,1
63601728,1,3,1,0
63602133,0,3,1,1
63602604,1,3,1,0
63603006,0,2,1,1
63604434,0,1,1,1
63605823,1,4,1,0
63608100,0,3,1,0
63609102,0,2,1,0
63609165,1,2,2,0
63611370,0,4,1,1
63613104,1,3,1,0
63617457,1,3,1,0
63621372,0,3,2,0
63623985,0,3,2,1
63630222,0,2,2,0
63633147,1,4,2,1
63633516,0,3,1,0
63637116,0,3,1,0
63641238,1,4,3,1
63641250,0,2,3,0
63641613,1,4,1,1
63644766,0,2,3,0
63645558,0,2,1,0
63646260,0,3,3,0
63648648,0,4,1,0
63653055,0,3,1,0
63653370,0,2,3,0
63655089,0,4,1,0
63656193,1,3,1,0
63656523,0,3,3,0
63656817,1,2,3,0
63657330,0,2,2,0
63660057,0,4,1,0
63661803,1,4,1,1
63662517,0,2,1,0
63664584,0,2,3,0
63665463,0,2,2,1
63668655,1,3,2,1
63668916,0,3,1,0
63669345,1,4,1,0
63669546,1,3,1,0
63669651,1,3,1,1
63670998,1,3,1,0
63671706,0,3,1,1
63671901,1,2,1,1
63671949,0,3,2,0
63672270,0,4,1,0
63672819,1,3,1,0
63674058,0,4,2,1
63675660,0,2,2,1
63675687,1,3,2,1
63676245,1,2,2,1
63676533,0,4,1,1
63680838,0,3,2,1
63683790,0,4,1,1
63684171,0,3,2,0
63684933,0,2,1,0
63685500,0,3,2,0
63687921,0,2,1,0
63688272,1,3,1,0
63692304,1,3,2,0
63694719,0,3,1,0
63696795,1,3,1,0
63700884,0,4,1,0
63703020,0,4,1,0
63703056,1,3,1,0
63703218,0,2,1,0
63705537,0,2,3,0
63706365,1,2,1,0
63706659,0,3,1,0
63713694,0,2,2,0
63718449,0,2,2,0
63719019,0,2,2,1
63722247,0,3,1,0
63723009,1,3,3,0
63723045,0,2,1,0
63724524,0,2,1,0
63725220,0,3,1,1
63726654,0,3,1,1
63735066,1,3,3,0
63736434,0,3,3,1
63736785,0,2,2,0
63736914,0,2,2,0
63741246,0,2,2,0
63746958,0,3,1,0
63747390,0,3,1,1
63750303,1,4,1,0
63752403,0,3,1,1
63753024,0,3,1,1
63753084,0,4,1,1
63754056,0,4,1,0
63757929,0,3,1,0
63758916,1,4,1,0
63759315,0,3,3,1
63761286,0,3,1,0
63762636,1,2,1,0
63771852,1,3,2,0
63774183,0,4,1,0
63775032,0,2,2,0
63776655,0,4,1,0
63776715,1,2,1,0
63780792,1,2,2,0
63783000,0,2,2,0
63788298,0,2,2,0
63790227,0,3,2,1
63790539,0,3,2,0
63791001,0,3,1,1
63791973,0,2,2,1
63792741,0,3,1,1
63793755,0,2,2,0
63793839,0,2,2,1
63794328,0,2,2,0
63795969,1,4,2,0
63797394,0,2,1,0
63799839,0,3,1,0
63800325,0,3,1,0
63800388,0,2,2,0
63801294,0,3,1,0
63805233,0,3,2,0
63805740,1,3,1,1
63806349,0,3,1,0
63807018,0,3,2,1
63807864,0,2,4,1
63809223,0,4,1,0
63809379,0,3,1,0
63822876,0,2,1,0
63824718,0,3,1,0
63826428,0,2,2,0
63828681,0,3,1,1
63830640,0,3,3,0
63830730,0,3,2,0
63837762,1,2,1,0
63846321,0,3,2,0
63849189,1,3,1,0
63851946,0,4,1,1
63857052,0,2,2,0
63859422,0,3,1,0
63859629,0,2,2,0
63860307,0,3,1,1
63871326,1,3,1,0
63873189,0,3,1,0
63874026,0,2,3,0
63874617,1,2,2,0
63874998,1,2,4,0
63878343,1,3,1,0
63878814,1,2,2,0
63879390,0,4,1,0
63880113,0,3,1,1
63881745,1,4,1,1
63882291,1,3,2,0
63883230,0,2,2,0
63884319,1,3,2,0
63886116,1,1,1,0
63888912,0,3,1,0
63889806,0,2,3,1
63889857,1,3,1,1
63890397,1,3,1,0
63891129,0,3,2,1
63891321,0,4,1,1
63891780,0,2,3,1
63895539,0,3,3,0
63896838,1,2,2,0
63897996,0,2,2,0
63898656,0,3,2,0
63902562,1,3,2,1
63902799,0,3,2,0
63903207,0,2,1,0
63903273,1,4,1,0
63905061,1,3,2,0
63914061,0,2,1,1
63914391,0,4,1,0
63914970,1,4,1,1
63915027,0,2,2,0
63917319,0,2,2,1
63918273,0,3,2,0
63919404,0,4,1,0
63919467,1,3,1,1
63920400,0,4,1,0
63920592,0,2,2,1
63920886,0,2,2,0
63923589,0,3,1,0
63923859,0,2,2,0
63930822,1,3,1,0
63932601,1,4,1,1
63943821,1,2,3,1
63947349,0,4,1,1
63949065,0,2,3,0
63951048,0,3,1,0
63951408,0,3,3,0
63952155,0,2,2,0
63956793,1,4,1,1
63961719,1,2,1,0
63964677,0,2,2,0
63964929,0,2,2,0
63968703,1,3,1,0
63970140,0,3,3,0
63973005,0,2,1,0
63974592,0,3,2,0
63979608,0,3,2,1
63985611,1,2,2,0
63988461,0,3,1,0
63988833,0,2,1,0
63989658,0,4,1,1
63990978,0,2,1,1
63995940,0,3,2,1
63997491,0,2,1,1
63998514,0,3,1,1
63999531,1,3,2,0
64000053,0,1,2,0
64001397,1,3,2,0
64002054,0,3,2,0
64003806,1,3,1,0
64004430,1,2,1,0
64005735,1,4,1,1
64007751,0,2,4,0
64008540,0,3,2,1
64010691,1,3,2,1
64011798,0,3,1,0
64012377,1,3,1,0
64013067,1,4,3,0
64014330,0,2,3,1
64017402,1,2,2,0
64019130,0,2,1,1
64019196,0,3,2,0
64019313,0,2,2,0
64019367,0,3,1,0
64028922,0,2,2,0
64029789,0,3,1,0
64031901,0,3,1,1
64034595,1,2,4,0
64039140,0,2,1,0
64044246,1,3,2,0
64047042,1,4,1,0
64047573,1,2,3,0
64049091,0,3,1,1
64052952,0,3,2,0
64055475,0,2,1,1
64055577,0,3,1,0
64056399,1,4,2,1
64060851,1,3,1,1
64062711,0,3,1,1
64064073,0,2,2,0
64064676,1,3,1,0
64069002,1,3,2,0
64070190,0,3,1,0
64070649,1,3,2,0
64071081,1,4,1,0
64074297,0,3,2,1
64077186,0,3,2,0
64078488,1,3,2,0
64078533,1,4,1,1
64079274,0,3,1,0
64080945,0,3,1,0
64081512,0,3,1,1
64083186,1,4,1,0
64083480,1,3,3,1
64086591,0,3,1,0
64088490,1,2,3,1
64088817,0,2,2,0
64092171,1,4,1,1
64092693,0,2,1,0
64094496,1,2,2,1
64095723,0,3,2,1
64097571,0,3,1,0
64099125,0,2,2,1
64102035,0,2,3,0
64102053,1,3,1,1
64104183,0,2,1,0
64104873,1,4,1,1
64104990,0,2,2,0
64107750,1,2,2,0
64110150,1,3,2,0
64113048,0,2,3,0
64119984,0,4,2,1
64126371,0,2,2,1
64126650,1,2,2,1
64129734,1,4,1,0
64131192,1,3,4,0
64131531,0,2,2,0
64131840,0,4,1,0
64132152,1,2,1,1
64137027,0,2,1,1
64137687,0,2,2,0
64142505,1,3,2,1
64143249,0,3,1,1
64144557,0,2,1,0
64144647,1,3,1,0
64145256,0,2,1,0
64145418,1,3,1,0
64147725,1,3,1,0
64148190,1,2,1,0
64149690,0,2,2,1
64151358,0,2,2,0
64154514,1,4,1,0
64156008,0,4,1,0
64158975,1,2,2,0
64160403,0,2,1,0
64162185,0,3,2,1
64162662,0,2,1,0
64164390,0,3,1,1
64166133,1,3,2,1
64169139,0,2,2,0
64173090,0,3,1,1
64175253,1,2,1,0
64176453,0,2,2,1
64179348,0,4,1,1
64181223,0,4,2,0
64181805,1,3,1,0
64181922,0,3,1,1
64182795,0,4,1,1
64185630,1,4,2,1
64187190,0,2,2,0
64189545,1,3,2,1
64190328,1,3,1,0
64192113,0,4,1,0
64192587,0,2,1,0
64193394,0,3,1,1
64193625,0,2,1,0
64194366,0,3,1,0
64199997,0,2,3,0
64204539,0,2,1,1
64206207,0,2,2,0
64208046,0,4,1,0
64211742,0,2,2,1
64214097,1,2,2,0
64214955,1,2,2,1
64214958,0,3,2,0
64219329,1,4,1,1
64225584,0,3,2,0
64229103,0,4,3,1
64231056,0,3,1,1
64237056,0,2,1,0
64238112,1,3,2,1
64238133,0,2,2,0
64240038,0,2,1,0
64242564,0,2,1,1
64242612,0,3,2,0
64243374,1,4,1,0
64243728,0,3,1,0
64250067,1,4,1,0
64254819,1,2,2,0
64255578,1,2,2,1
64256118,0,2,2,0
64257858,1,3,2,1
64259043,0,3,1,0
64259226,0,2,1,0
64264800,0,3,2,0
64267401,0,4,1,0
64270059,0,2,1,0
64270542,0,2,3,1
64272009,0,3,2,0
64272711,0,3,1,1
64275258,1,4,2,1
64275303,0,4,1,1
64277985,0,3,1,0
64280154,1,4,1,0
64287921,0,4,1,1
64288242,0,2,2,1
64289433,1,4,1,0
64291779,0,3,2,0
64294848,0,3,1,1
64296342,0,2,1,0
64298079,1,4,1,0
64298421,0,2,1,0
64302207,1,3,1,0
64302741,1,4,1,0
64304319,1,2,1,0
64304424,0,2,2,1
64310805,1,4,1,0
64311873,1,3,1,1
64313058,1,2,2,0
64313532,0,4,1,1
64313799,1,4,1,1
64315362,0,3,1,0
64317042,0,2,1,0
64324953,0,2,2,1
64327203,1,3,2,1
64331328,1,3,2,0
64331709,0,2,1,1
64332360,1,3,2,1
64333167,0,3,2,0
64333566,1,2,2,0
64334865,0,2,1,1
64337397,0,2,3,0
64338288,0,3,1,1
64341990,0,2,1,0
64345626,0,2,1,0
64346049,0,4,3,0
64346892,0,2,2,1
64347414,1,3,2,1
64348116,0,2,2,0
64351215,0,3,2,0
64353009,1,3,1,0
64353453,0,2,1,1
64353711,1,2,2,0
64358400,1,4,1,1
64362981,0,3,2,0
64372308,0,2,1,0
64372824,0,2,3,1
64373877,0,4,2,0
64378035,1,2,1,0
64378344,0,3,1,1
64380225,0,3,3,0
64380609,0,2,1,0
64384227,0,4,1,0
64384365,0,2,4,0
64385142,0,3,2,1
